61648
11696
15419
250274
105678
14390
16833
86800
51601
33548
28924
133422
17364
34681
46175
25499
126884
60828
73442
95496
19926
26766
0
13737
13281
0
11624
12598
24420
0
61098
214131
38147
38817
94497
115445
11089
13981
20711
44747
24659
11758
32358
13819
13768
39388
93264
10656
51402
17444
11192
28371
12952
103803
77312
0
0
23318
20172
273816
208153
32167
13304
13591
12076
23124
15537
50134
39799
19620
201240
350334
320504
153836
121889
77811
41306
353588
60656
99076
