8,8,16,8,32,144,0,8,524,8,524,8,0,16,8,524,266,134,8,8,8,104,40,8,8,8,24,40,8,176,0,8,0,40,8,0,16,0,24,524,8,8,16,8,40,56,32,8,32,16,0,8,16,8,134,24,8,8,160,168,8,32,24,72,64,8,8,524,8,524,0,16,64,48,32,16,96,56,0
4,4,8,4,16,72,0,4,266,4,266,4,0,8,4,266,266,4,4,4,4,52,20,4,4,4,12,20,4,88,0,4,0,20,4,0,8,0,12,266,4,4,8,4,20,28,16,4,16,8,0,4,8,4,134,12,4,4,80,84,4,16,12,36,32,4,4,266,4,266,0,8,32,24,16,8,48,28,0
2,2,4,2,8,36,0,2,134,2,134,2,0,4,2,134,4,134,2,2,2,26,10,2,2,2,6,10,2,44,0,2,0,10,2,0,4,0,6,134,2,2,4,2,10,14,8,2,8,4,0,2,4,2,2,6,2,2,40,42,2,8,6,18,16,2,2,134,2,134,0,4,16,12,8,4,24,14,0
2,2,4,2,134,134,0,2,24,2,10,2,0,4,2,8,4,2,134,2,2,26,10,2,2,2,6,10,2,134,0,2,0,10,2,0,4,0,6,14,2,2,4,2,10,14,8,2,8,4,0,2,4,2,2,6,2,2,134,134,2,8,6,18,16,2,2,22,2,18,0,4,16,12,8,4,24,14,0
2,2,4,2,8,134,0,2,24,2,10,2,0,4,2,8,4,2,2,134,2,134,134,2,2,2,6,10,2,134,0,2,0,10,2,0,4,0,6,14,2,2,4,2,10,14,8,2,8,4,0,2,4,2,2,6,2,2,134,134,2,8,6,18,16,2,2,22,2,18,0,4,16,12,8,4,24,14,0
2,2,4,2,8,36,0,2,24,2,10,2,0,4,2,8,4,2,2,2,134,26,10,2,2,2,6,10,2,44,0,2,0,10,2,0,4,0,6,14,2,2,4,2,10,14,8,2,8,4,0,2,4,2,2,6,2,2,40,42,2,8,6,18,16,2,2,22,2,18,0,4,16,12,8,4,0,98,24
134,26,52,26,104,1586,0,26,312,26,130,26,0,52,26,104,52,26,26,134,26,1586,650,26,26,26,78,130,26,1586,0,26,0,130,26,0,266,0,396,182,26,26,52,26,650,896,104,26,104,52,0,134,266,26,26,78,26,26,1586,1586,26,524,396,234,208,26,134,286,26,234,0,52,208,156,104,52,312,182,0
134,10,20,10,40,650,0,10,120,10,50,10,0,20,10,40,20,10,10,134,10,650,650,10,10,10,30,50,10,650,0,10,0,50,10,0,266,0,396,70,10,10,20,10,50,70,40,10,40,20,0,10,20,10,10,30,10,10,650,650,10,40,30,90,80,10,10,110,10,90,0,20,80,60,40,20,120,70,0
2,2,4,2,8,36,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,26,10,134,2,2,6,10,2,44,0,2,0,10,2,0,4,0,6,14,2,2,4,2,10,14,8,2,8,4,0,2,4,2,2,6,2,2,40,42,2,8,6,18,16,2,2,22,2,18,0,4,16,12,8,4,98,0,14
2,2,4,2,8,36,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,26,10,2,134,2,6,10,2,44,0,2,0,10,2,0,4,0,6,14,2,2,4,2,10,14,8,2,8,4,0,2,4,2,2,6,2,2,40,42,2,8,6,134,134,2,2,22,2,18,0,4,16,12,8,4,24,14,0
2,2,4,2,8,36,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,26,10,2,2,134,6,10,2,44,0,2,0,10,2,0,4,0,6,14,2,2,4,2,10,14,8,2,8,4,0,2,4,2,2,6,2,2,40,42,2,8,6,18,16,2,2,22,2,18,0,134,16,12,8,4,98,0,14
6,6,266,134,24,108,0,6,72,6,30,6,0,12,6,24,12,6,6,6,6,78,30,6,6,6,396,396,6,132,0,6,0,30,6,0,12,0,18,42,6,6,12,6,30,42,24,6,24,12,0,6,12,6,6,18,6,6,120,126,6,24,18,54,48,6,6,66,6,54,0,12,48,36,24,12,72,42,0
10,10,266,134,40,180,0,10,120,10,50,10,0,20,10,40,20,10,10,10,10,130,50,10,10,10,396,650,134,220,0,10,0,50,10,0,20,0,30,70,10,10,20,10,50,70,40,10,40,20,0,10,20,10,10,30,10,10,200,210,10,40,30,90,80,10,10,110,10,90,0,20,80,60,40,20,120,70,0
2,2,4,2,8,36,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,26,10,2,2,2,6,134,134,44,0,2,0,10,2,0,4,0,6,14,2,2,4,2,10,14,8,2,8,4,0,2,4,2,2,6,2,2,40,42,2,8,6,18,16,2,2,22,2,18,0,4,16,12,8,4,24,14,0
134,134,88,44,524,2106,0,44,528,44,220,44,0,266,134,176,88,44,134,134,44,1586,650,44,44,44,132,220,44,2486,0,44,0,220,44,0,266,0,396,308,44,44,88,44,650,896,176,44,176,88,0,134,266,44,44,132,44,44,2300,2394,44,524,396,396,352,44,134,484,44,396,0,88,352,264,176,88,528,308,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,2,8,36,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,26,10,2,2,2,6,10,2,44,0,134,0,10,2,0,4,0,6,14,2,2,4,2,10,14,8,2,134,134,0,2,4,2,2,6,2,2,40,42,2,8,6,18,16,2,2,22,2,18,0,4,16,12,8,4,0,98,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,20,10,40,180,0,10,120,10,50,10,0,20,10,40,20,10,10,10,10,130,50,10,10,10,30,50,10,220,0,10,0,650,10,0,20,0,30,70,10,10,20,10,50,70,524,10,40,20,0,10,20,10,10,396,10,134,200,210,10,40,30,650,650,134,10,110,10,90,0,20,80,60,40,20,120,70,0
2,2,4,2,8,36,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,26,10,2,2,2,6,10,2,44,0,2,0,10,134,0,4,0,6,14,2,2,4,2,10,14,8,2,8,4,0,2,4,2,2,6,2,2,40,42,2,8,6,18,16,2,2,22,2,18,0,4,16,12,8,4,24,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,4,8,4,16,266,0,4,48,4,20,4,0,8,4,16,8,4,4,4,4,266,266,4,4,4,12,20,4,266,0,4,0,20,4,0,266,0,266,28,4,4,8,4,20,28,16,4,16,8,0,4,8,4,4,12,4,4,266,266,4,16,12,36,32,4,4,44,4,36,0,8,32,24,16,8,48,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,6,12,6,24,396,0,6,72,6,30,6,0,12,6,24,12,6,6,6,6,396,396,6,6,6,18,30,6,396,0,6,0,30,6,0,266,0,396,42,6,6,12,6,30,42,24,6,24,12,0,6,12,6,6,18,6,6,396,396,6,24,18,54,48,6,6,66,6,54,0,12,48,36,24,12,72,42,0
14,14,28,14,56,252,0,134,896,14,650,14,0,28,14,524,266,134,14,14,14,182,70,14,14,14,42,70,14,308,0,14,0,70,14,0,28,0,42,896,14,14,28,14,70,98,56,14,56,28,0,14,28,14,134,42,14,14,280,294,14,56,42,126,112,14,14,896,14,896,0,28,112,84,56,28,168,98,0
2,2,4,2,8,36,0,2,134,2,10,2,0,4,2,8,4,2,2,2,2,26,10,2,2,2,6,10,2,44,0,2,0,10,2,0,4,0,6,14,134,2,4,2,10,14,8,2,8,4,0,2,4,2,2,6,2,2,40,42,2,8,6,18,16,2,2,134,2,134,0,4,16,12,8,4,24,14,0
2,2,4,2,8,36,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,26,10,2,2,2,6,10,2,44,0,2,0,10,2,0,4,0,6,14,2,134,4,2,10,14,8,2,8,4,0,2,4,2,2,6,2,2,40,42,2,8,6,18,16,2,2,22,2,18,0,4,134,134,134,4,98,0,14
4,4,8,4,16,72,0,4,48,4,20,4,0,8,4,16,8,4,4,4,4,52,20,4,4,4,12,20,4,88,0,4,0,20,4,0,8,0,12,28,4,4,266,134,20,28,16,4,16,8,0,4,8,4,4,12,4,4,80,84,4,16,12,36,32,4,4,44,4,36,0,8,32,24,16,8,0,196,48
2,2,4,2,8,36,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,26,10,2,2,2,6,10,2,44,0,2,0,10,2,0,4,0,6,14,2,2,134,134,10,14,8,2,8,4,0,2,4,2,2,6,2,2,40,42,2,8,6,18,16,2,2,22,2,18,0,4,16,12,8,4,0,98,24
10,10,20,10,40,650,0,10,120,10,50,10,0,20,10,40,20,10,10,10,10,650,50,10,10,10,30,50,10,650,0,10,0,50,10,0,20,0,30,70,10,10,20,10,650,650,40,10,40,20,0,134,266,10,10,30,10,10,650,650,10,524,396,90,80,10,10,110,10,90,0,20,80,60,40,20,120,70,0
14,14,28,14,56,896,0,14,168,14,70,14,0,28,14,56,28,14,14,14,14,896,70,14,14,14,42,70,14,896,0,14,0,70,14,0,28,0,42,98,14,14,28,14,650,896,56,14,56,28,0,134,266,14,14,42,14,14,896,896,14,524,396,126,112,14,134,154,14,126,0,28,112,84,56,28,168,98,0
8,8,16,8,32,144,0,8,96,8,40,8,0,16,8,32,16,8,8,8,8,104,40,8,8,8,24,40,8,176,0,8,0,524,8,0,16,0,24,56,8,8,16,8,40,56,524,8,32,16,0,8,16,8,8,396,8,134,160,168,8,32,24,524,524,134,8,88,8,72,0,16,64,48,32,16,96,56,0
2,2,4,2,8,36,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,26,10,2,2,2,6,10,2,44,0,2,0,10,2,0,4,0,6,14,2,2,4,2,10,14,8,134,134,4,0,2,4,2,2,6,2,2,40,42,2,8,6,18,16,2,2,22,2,18,0,4,16,12,8,4,0,98,24
8,8,16,8,32,144,0,8,96,8,40,8,0,16,8,32,16,8,8,8,8,104,40,8,8,8,24,40,8,176,0,134,0,40,8,0,16,0,24,56,8,8,16,8,40,56,32,134,524,266,0,8,16,8,8,24,8,8,160,168,8,32,24,72,64,8,8,88,8,72,0,16,64,48,32,16,0,392,96
4,4,8,4,16,72,0,4,48,4,20,4,0,8,4,16,8,4,4,4,4,52,20,4,4,4,12,20,4,88,0,134,0,20,4,0,8,0,12,28,4,4,8,4,20,28,16,4,266,266,0,4,8,4,4,12,4,4,80,84,4,16,12,36,32,4,4,44,4,36,0,8,32,24,16,8,0,196,48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,2,8,134,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,134,10,2,2,2,6,10,2,134,0,2,0,10,2,0,4,0,6,14,2,2,4,2,134,134,8,2,8,4,0,134,134,2,2,6,2,2,134,134,2,134,134,18,16,2,2,22,2,18,0,4,16,12,8,4,24,14,0
4,4,8,4,16,266,0,4,48,4,20,4,0,8,4,16,8,4,4,4,4,266,20,4,4,4,12,20,4,266,0,4,0,20,4,0,8,0,12,28,4,4,8,4,266,266,16,4,16,8,0,134,266,4,4,12,4,4,266,266,4,266,266,36,32,4,4,44,4,36,0,8,32,24,16,8,48,28,0
2,2,4,2,8,36,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,26,10,2,2,2,6,10,2,44,0,2,0,10,2,0,4,0,6,14,2,2,4,2,10,14,8,2,8,4,0,2,4,134,2,6,2,2,40,42,2,8,6,18,16,2,2,22,2,18,0,4,134,134,134,134,98,0,14
2,2,4,2,8,36,0,2,134,2,134,2,0,4,2,134,134,2,2,2,2,26,10,2,2,2,6,10,2,44,0,2,0,10,2,0,4,0,6,134,2,2,4,2,10,14,8,2,8,4,0,2,4,2,134,6,2,2,40,42,2,8,6,18,16,2,2,134,2,134,0,4,16,12,8,4,24,14,0
6,6,12,6,24,108,0,6,72,6,30,6,0,12,6,24,12,6,6,6,6,78,30,6,6,6,18,30,6,132,0,6,0,396,6,0,12,0,18,42,6,6,12,6,30,42,396,6,24,12,0,6,12,6,6,396,6,134,120,126,6,24,18,396,396,134,6,66,6,54,0,12,48,36,24,12,72,42,0
2,2,4,2,8,36,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,26,10,2,2,2,6,10,2,44,0,2,0,10,2,0,4,0,6,14,2,2,4,2,10,14,8,2,8,4,0,2,4,2,2,6,134,2,40,42,2,8,6,18,16,2,2,22,2,18,0,4,134,12,8,4,98,0,14
2,2,4,2,8,36,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,26,10,2,2,2,6,10,2,44,0,2,0,134,2,0,4,0,6,14,2,2,4,2,10,14,134,2,8,4,0,2,4,2,2,134,2,134,40,42,2,8,6,134,134,2,2,22,2,18,0,4,16,12,8,4,24,14,0
134,134,80,40,524,2106,0,40,480,40,200,40,0,266,134,160,80,40,134,134,40,1586,650,40,40,40,120,200,40,2300,0,40,0,200,40,0,266,0,396,280,40,40,80,40,650,896,160,40,160,80,0,134,266,40,40,120,40,40,2300,2300,40,524,396,360,320,40,134,440,40,360,0,80,320,240,160,80,480,280,0
134,134,84,42,524,2106,0,42,504,42,210,42,0,266,134,168,84,42,134,134,42,1586,650,42,42,42,126,210,42,2394,0,42,0,210,42,0,266,0,396,294,42,42,84,42,650,896,168,42,168,84,0,134,266,42,42,126,42,42,2300,2394,42,524,396,378,336,42,134,462,42,378,0,84,336,252,168,84,504,294,0
2,2,4,2,8,36,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,26,10,2,2,2,6,10,2,44,0,2,0,10,2,0,4,0,6,14,2,2,4,2,10,14,8,2,8,4,0,2,4,2,2,6,2,2,40,42,134,8,6,134,134,2,2,22,2,18,0,4,16,12,8,4,24,14,0
8,8,16,8,32,524,0,8,96,8,40,8,0,16,8,32,16,8,8,8,8,524,40,8,8,8,24,40,8,524,0,8,0,40,8,0,16,0,24,56,8,8,16,8,524,524,32,8,32,16,0,134,266,8,8,24,8,8,524,524,8,524,396,72,64,8,8,88,8,72,0,16,64,48,32,16,96,56,0
6,6,12,6,24,396,0,6,72,6,30,6,0,12,6,24,12,6,6,6,6,396,30,6,6,6,18,30,6,396,0,6,0,30,6,0,12,0,18,42,6,6,12,6,396,396,24,6,24,12,0,134,266,6,6,18,6,6,396,396,6,396,396,54,48,6,6,66,6,54,0,12,48,36,24,12,72,42,0
18,18,36,18,72,324,0,18,216,18,90,18,0,36,18,72,36,18,18,18,18,234,90,18,134,18,54,90,18,396,0,18,0,650,18,0,36,0,54,126,18,18,36,18,90,126,524,18,72,36,0,18,36,18,18,396,18,134,360,378,134,72,54,1134,1016,134,18,198,18,162,0,36,144,108,72,36,216,126,0
16,16,32,16,64,288,0,16,192,16,80,16,0,32,16,64,32,16,16,16,16,208,80,16,134,16,48,80,16,352,0,16,0,650,16,0,32,0,48,112,16,16,32,16,80,112,524,16,64,32,0,16,32,16,16,396,16,134,320,336,134,64,48,1016,1016,134,16,176,16,144,0,32,128,96,64,32,192,112,0
2,2,4,2,8,36,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,26,10,2,2,2,6,10,2,44,0,2,0,134,2,0,4,0,6,14,2,2,4,2,10,14,134,2,8,4,0,2,4,2,2,134,2,2,40,42,2,8,6,134,134,134,2,22,2,18,0,4,16,12,8,4,24,14,0
2,2,4,2,8,134,0,2,24,2,10,2,0,4,2,8,4,2,2,2,2,134,10,2,2,2,6,10,2,134,0,2,0,10,2,0,4,0,6,14,2,2,4,2,10,134,8,2,8,4,0,2,4,2,2,6,2,2,134,134,2,8,6,18,16,2,134,22,2,18,0,4,16,12,8,4,24,14,0
22,22,44,22,88,396,0,134,1364,22,650,22,0,44,22,524,266,134,22,22,22,286,110,22,22,22,66,110,22,484,0,22,0,110,22,0,44,0,66,896,134,22,44,22,110,154,88,22,88,44,0,22,44,22,134,66,22,22,440,462,22,88,66,198,176,22,22,1364,134,1134,0,44,176,132,88,44,264,154,0
2,2,4,2,8,36,0,2,134,2,10,2,0,4,2,8,4,2,2,2,2,26,10,2,2,2,6,10,2,44,0,2,0,10,2,0,4,0,6,14,2,2,4,2,10,14,8,2,8,4,0,2,4,2,2,6,2,2,40,42,2,8,6,18,16,2,2,134,134,18,0,4,16,12,8,4,24,14,0
18,18,36,18,72,324,0,134,1134,18,650,18,0,36,18,524,266,134,18,18,18,234,90,18,18,18,54,90,18,396,0,18,0,90,18,0,36,0,54,896,134,18,36,18,90,126,72,18,72,36,0,18,36,18,134,54,18,18,360,378,18,72,54,162,144,18,18,1134,18,1134,0,36,144,108,72,36,216,126,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,8,4,16,72,0,4,48,4,20,4,0,8,4,16,8,4,4,4,4,52,20,4,4,134,12,20,4,88,0,4,0,20,4,0,8,0,12,28,4,4,8,4,20,28,16,4,16,8,0,4,8,4,4,12,4,4,80,84,4,16,12,36,32,4,4,44,4,36,0,266,32,24,16,8,196,0,28
16,16,32,16,64,288,0,16,192,16,80,134,0,32,16,64,32,16,16,16,16,208,80,16,16,16,48,80,16,352,0,16,0,80,16,0,32,0,48,112,16,134,32,16,80,112,64,16,64,32,0,16,32,134,16,48,134,16,320,336,16,64,48,144,128,16,16,176,16,144,0,32,1016,774,524,266,784,0,112
12,12,24,12,48,216,0,12,144,12,60,134,0,24,12,48,24,12,12,12,12,156,60,12,12,12,36,60,12,264,0,12,0,60,12,0,24,0,36,84,12,134,24,12,60,84,48,12,48,24,0,12,24,134,12,36,12,12,240,252,12,48,36,108,96,12,12,132,12,108,0,24,774,774,524,266,588,0,84
8,8,16,8,32,144,0,8,96,8,40,8,0,16,8,32,16,8,8,8,8,104,40,8,8,8,24,40,8,176,0,8,0,40,8,0,16,0,24,56,8,134,16,8,40,56,32,8,32,16,0,8,16,134,8,24,8,8,160,168,8,32,24,72,64,8,8,88,8,72,0,16,524,524,524,266,392,0,56
4,4,8,4,16,72,0,4,48,4,20,4,0,8,4,16,8,4,4,4,4,52,20,4,4,4,12,20,4,88,0,4,0,20,4,0,8,0,12,28,4,4,8,4,20,28,16,4,16,8,0,4,8,134,4,12,4,4,80,84,4,16,12,36,32,4,4,44,4,36,0,8,266,266,266,266,196,0,28
24,24,48,24,96,432,0,24,288,98,120,98,0,48,24,96,48,24,24,24,0,312,120,98,24,98,72,120,24,528,0,0,0,120,24,0,48,0,72,168,24,98,0,0,120,168,96,0,0,0,0,24,48,98,24,72,98,24,480,504,24,96,72,216,192,24,24,264,24,216,0,196,784,588,392,196,1176,0,0
14,14,28,14,56,252,0,14,168,0,70,0,0,28,14,56,28,14,14,14,98,182,70,0,14,0,42,70,14,308,0,98,0,70,14,0,28,0,42,98,14,0,196,98,70,98,56,98,392,196,0,14,28,0,14,42,0,14,280,294,14,56,42,126,112,14,14,154,14,126,0,0,0,0,0,0,0,686,0
0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,24,0,0,14,0,14,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,14,48,24,0,0,0,24,96,48,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,112,84,56,28,0,0,168
