815	23
816	21
817	29
818	60
819	26
820	25
821	192
822	36
823	22
824	39
825	45
826	51
827	38
828	364
829	52
830	27
831	24
832	38
833	59
834	327
835	128
836	33
837	53
838	28
839	49
840	46
841	46
842	48
843	1274
844	36
845	23
846	37
847	40
848	55
849	31
850	29
851	26
852	55
853	21
854	47
855	32
856	26
857	30
858	22
859	24
860	23
861	41
862	68
863	162
864	22
865	82
866	24
867	82
868	86
869	23
870	24
871	125
872	21
873	67
874	66
875	25
876	21
877	77
878	406
879	188
880	126
881	96
882	29
883	25
884	44
885	24
886	144
887	67
888	780
889	62
890	86
891	21
892	50
893	23
894	68
895	21
896	30
897	39
898	40
899	364
900	77
901	34
902	54
903	27
904	24
905	24
906	97
907	22
908	44
909	135
910	62
911	100
912	37
913	32
914	57
915	105
916	70
917	34
918	45
919	47
920	46
921	81
922	71
923	31
924	31
925	44
926	54
927	23
928	30
929	74
930	32
931	26
932	23
933	25
934	32
935	38
936	79
937	24
938	220
939	24
940	39
941	127
942	27
943	21
944	49
945	30
946	62
947	22
948	53
949	25
950	23
951	284
952	63
953	58
954	70
955	48
956	202
957	131
958	46
959	22
960	26
961	60
962	29
963	97
964	21
965	141
966	31
967	75
968	447
969	52
970	36
971	22
972	21
973	63
974	29
975	172
976	399
977	28
978	45
979	21
980	43
981	55
982	26
983	230
984	50
985	241
986	46
987	54
988	25
989	31
990	157
991	26
992	44
993	26
994	129
995	229
996	52
997	109
998	36
999	66
1000	121
1001	34
1002	69
1003	46
1004	21
1005	628
1006	37
1007	21
1008	99
1009	345
1010	183
1011	79
1012	39
1013	102
1014	61
1015	23
1016	1388
1017	39
1018	178
1019	21
1020	35
1021	326
1022	56
1023	22
1024	96
1025	47
1026	140
1027	31
1028	21
1029	29
1030	47
1031	42
1032	27
1033	52
1034	27
1035	28
1036	132
1037	29
1038	119
1039	21
1040	215
1041	28
1042	28
1043	21
1044	262
1045	91
1046	63
1047	26
1048	96
1049	50
1050	43
1051	32
1052	49
1053	21
1054	82
1055	21
1056	25
1057	24
1058	76
1059	442
1060	24
1061	69
1062	25
1063	47
1064	27
1065	23
1066	270
1067	747
1068	21
1069	34
1070	26
1071	54
1072	1825
1073	39
1074	244
1075	36
1076	23
1077	26
1078	27
1079	39
1080	65
1081	48
1082	116
1083	40
1084	80
1085	59
1086	174
1087	605
1088	213
1089	285
1090	39
1091	182
1092	45
1093	39
1094	28
1095	61
1096	27
1097	44
1098	28
1099	116
1100	58
1101	35
1102	63
1103	87
1104	41
1105	26
1106	27
1107	29
1108	1547
1109	33
1110	30
1111	44
1112	50
1113	63
1114	96
1115	811
1116	103
1117	119
1118	55
1119	28
1120	26
1121	188
1122	42
1123	21
1124	49
1125	23
1126	33
1127	320
1128	42
1129	56
1130	401
1131	28
1132	23
1133	33
1134	22
1135	61
1136	29
1137	65
1138	24
1139	34
1140	53
1141	28
1142	36
1143	26
1144	25
1145	25
1146	23
1147	53
1148	44
1149	21
1150	36
1151	249
1152	83
1153	57
1154	23
1155	26
1156	53
1157	32
1158	26
1159	21
1160	76
1161	38
1162	57
1163	80
1164	28
1165	48
1166	169
1167	940
1168	31
1169	415
1170	21
1171	126
1172	71
1173	27
1174	58
1175	46
1176	56
1177	258
1178	67
1179	132
1180	271
1181	32
1182	25
1183	27
1184	27
1185	38
1186	49
1187	29
1188	24
1189	22
1190	83
1191	64
1192	31
1193	49
1194	42
1195	45
1196	30
1197	254
1198	114
1199	82
1200	28
1201	356
1202	21
1203	27
1204	30
1205	68
1206	51
1207	57
1208	33
1209	149
1210	27
1211	21
1212	36
1213	45
1214	35
1215	27
1216	21
1217	22
1218	116
1219	22
1220	23
1221	116
1222	111
1223	57
1224	182
1225	1505
1226	23
1227	33
1228	30
1229	29
1230	65
1231	36
1232	53
1233	58
1234	31
1235	227
1236	24
1237	1037
1238	95
1239	38
1240	67
1241	25
1242	22
1243	32
1244	39
1245	28
1246	212
1247	245
1248	25
1249	21
1250	82
1251	166
1252	37
1253	59
1254	112
1255	670
1256	27
1257	139
1258	33
1259	22
1260	176
1261	51
1262	95
1263	128
1264	104
1265	29
1266	65
1267	43
1268	24
1269	26
1270	35
1271	51
1272	135
1273	36
1274	33
1275	22
1276	56
1277	24
1278	22
1279	21
1280	98
1281	57
1282	93
1283	32
1284	53
1285	31
1286	28
1287	21
1288	59
1289	52
1290	42
1291	33
1292	52
1293	30
1294	104
1295	25
1296	608
1297	63
1298	46
1299	35
1300	168
1301	211
1302	92
1303	243
1304	29
1305	23
1306	28
1307	24
1308	34
1309	25
1310	36
1311	108
1312	71
1313	22
1314	42
1315	44
1316	34
1317	110
1318	31
1319	21
1320	22
1321	54
1322	42
1323	138
1324	35
1325	23
1326	28
1327	70
1328	34
1329	36
1330	31
1331	62
1332	52
1333	21
1334	21
1335	63
1336	32
1337	21
1338	42
1339	22
1340	103
1341	110
1342	69
1343	4900
1344	31
1345	38
1346	23
1347	37
1348	45
1349	23
1350	43
1351	170
1352	75
1353	40
1354	33
1355	41
1356	25
1357	64
1358	33
1359	164
1360	32
1361	158
1362	926
1363	37
1364	99
1365	54
1366	21
1367	42
1368	49
1369	37
1370	21
1371	41
1372	350
1373	1177
1374	26
1375	72
1376	21
1377	58
1378	27
1379	653
1380	21
1381	27
1382	42
1383	22
1384	28
1385	23
1386	27
1387	194
1388	60
1389	22
1390	124
1391	155
1392	27
1393	1866
1394	59
1395	434
1396	127
1397	36
1398	29
1399	25
1400	32
1401	25
1402	328
1403	23
1404	271
1405	82
1406	1151
1407	26
1408	22
1409	28
1410	175
1411	186
1412	2568
1413	239
1414	83
1415	44
1416	41
1417	22
1418	859
1419	37
1420	53
1421	1153
1422	34
1423	23
1424	28
1425	30
1426	25
1427	105
1428	24
1429	227
1430	83
1431	32
1432	29
1433	51
1434	22
1435	36
1436	148
1437	33
1438	51
1439	22
1440	56
1441	123
1442	46
1443	21
1444	26
1445	34
1446	44
1447	266
1448	28
1449	40
1450	359
1451	108
1452	39
1453	24
1454	24
1455	46
1456	29
1457	544
1458	740
1459	31
1460	38
1461	179
1462	107
1463	68
1464	34
1465	21
1466	108
1467	31
1468	122
1469	24
1470	73
1471	28
1472	87
1473	29
1474	70
1475	35
1476	137
1477	29
1478	38
1479	51
1480	24
1481	22
1482	296
1483	23
1484	169
1485	33
1486	87
1487	27
1488	57
1489	26
1490	53
1491	56
1492	375
1493	24
1494	267
1495	34
1496	57
1497	27
1498	33
1499	21
1500	31
1501	24
1502	46
1503	24
1504	189
1505	41
1506	34
1507	26
1508	103
1509	31
1510	527
1511	46
1512	31
1513	229
1514	390
1515	32
1516	107
1517	21
1518	165
1519	25
1520	29
1521	21
1522	309
1523	216
1524	83
1525	24
1526	29
1527	87
1528	31
1529	22
1530	24
1531	35
1532	24
1533	369
1534	40
1535	24
1536	46
1537	27
1538	40
1539	47
1540	23
1541	114
1542	49
1543	41
1544	34
1545	28
1546	22
1547	338
1548	22
1549	33
1550	45
1551	43
1552	22
1553	32
1554	27
1555	26
1556	41
1557	25
1558	63
1559	29
1560	390
1561	28
1562	59
1563	24
1564	31
1565	46
1566	26
1567	86
1568	28
1569	33
1570	37
1571	92
1572	24
1573	41
1574	21
1575	228
1576	24
1577	46
1578	23
1579	29
1580	43
1581	54
1582	47
1583	52
1584	24
1585	22
1586	24
1587	37
1588	26
1589	23
1590	45
1591	57
1592	73
1593	22
1594	58
1595	31
1596	130
1597	86
1598	36
1599	49
1600	24
1601	22
1602	30
1603	69
1604	33
1605	36
1606	902
1607	31
1608	212
1609	37
1610	69
1611	24
1612	21
1613	129
1614	50
1615	24
1616	57
1617	59
1618	3217
1619	23
1620	67
1621	239
1622	32
1623	171
1624	46
1625	21
1626	21
1627	28
1628	25
1629	31
1630	34
1631	78
1632	33
1633	22
1634	26
1635	22
1636	56
1637	23
1638	30
1639	22
1640	31
1641	157
1642	33
1643	94
1644	31
1645	24
1646	24
1647	67
1648	525
1649	72
1650	21
1651	845
1652	37
1653	22
1654	91
1655	126
1656	52
1657	25
1658	30
1659	34
1660	32
1661	21
1662	33
1663	50
1664	50
1665	214
1666	264
1667	138
1668	49
1669	136
1670	1126
1671	31
1672	38
1673	22
1674	30
1675	33
1676	195
1677	45
1678	24
1679	28
1680	273
1681	32
1682	304
1683	52
1684	42
1685	21
1686	98
1687	48
1688	70
1689	45
1690	28
1691	45
1692	34
1693	74
1694	36
1695	26
1696	158
1697	379
1698	41
1699	24
1700	327
1701	29
1702	24
1703	24
1704	21
1705	39
1706	80
1707	241
1708	87
1709	80
1710	35
1711	36
1712	39
1713	27
1714	113
1715	28
1716	23
1717	53
1718	91
1719	32
1720	43
1721	55
1722	75
1723	47
1724	45
1725	35
1726	48
1727	44
1728	55
1729	23
1730	24
1731	174
1732	21
1733	27
1734	29
1735	128
1736	22
1737	23
1738	57
1739	26
1740	659
1741	70
1742	36
1743	83
1744	23
1745	627
1746	28
1747	23
1748	37
1749	60
1750	280
1751	23
1752	30
1753	32
1754	24
1755	75
1756	314
1757	27
1758	24
1759	163
1760	55
1761	42
1762	24
1763	25
1764	38
1765	24
1766	137
1767	32
1768	37
1769	22
1770	51
1771	55
1772	66
1773	27
1774	47
1775	46
1776	98
1777	84
1778	468
1779	64
1780	342
1781	48
1782	44
1783	37
1784	111
1785	42
1786	90
1787	92
1788	34
1789	163
1790	37
1791	26
1792	23
1793	57
1794	49
1795	144
1796	29
1797	26
1798	102
1799	32
1800	22
1801	36
1802	23
1803	27
1804	29
1805	39
1806	31
1807	135
1808	307
1809	36
1810	70
1811	93
1812	153
1813	22
1814	127
1815	28
1816	97
1817	29
1818	82
1819	526
1820	31
1821	64
1822	778
1823	63
1824	132
1825	23
1826	36
1827	85
1828	266
1829	493
1830	468
1831	61
1832	565
1833	42
1834	26
1835	101
1836	29
1837	23
1838	110
1839	174
1840	29
1841	25
1842	23
1843	22
1844	55
1845	40
1846	23
1847	143
1848	58
1849	42
1850	24
1851	31
1852	26
1853	86
1854	30
1855	22
1856	30
1857	61
1858	21
1859	34
1860	33
1861	46
1862	44
1863	104341
1864	36
1865	23
1866	48
1867	40
1868	30
1869	56
1870	23
1871	100
1872	179
1873	697
1874	146
1875	102
1876	31
1877	26
1878	32
1879	43
1880	236
1881	40
1882	90
1883	120
1884	22
1885	31
1886	36
1887	21
1888	139
1889	84
1890	28
1891	47
1892	21
1893	91
1894	24
1895	42
1896	326
1897	32
1898	24
1899	64
1900	560
1901	27
1902	21
1903	45
1904	45
1905	30
1906	55
1907	31
1908	127
1909	43
1910	26
1911	37
1912	291
1913	203
1914	31
1915	292
1916	23
1917	33
1918	35
1919	83
1920	48
1921	224
1922	200
1923	99
1924	36
1925	26
1926	98
1927	36
1928	28
1929	49
1930	128
1931	22
1932	21
1933	54
1934	41
1935	27
1936	32
1937	29
1938	22
1939	47
1940	33
1941	67
1942	37
1943	41
1944	24
1945	37
1946	49
1947	198
1948	34
1949	176
1950	188
1951	37
1952	28
1953	29
1954	618
1955	135
1956	39
1957	798
1958	21
1959	56
1960	22
1961	82
1962	70
1963	49
1964	23
1965	29
1966	266
1967	28
1968	40
1969	22
1970	44
1971	46
1972	27
1973	1713
1974	27
1975	28
1976	21
1977	54
1978	41
1979	22
1980	392
1981	23
1982	23
1983	32
1984	298
1985	28
1986	59
1987	137
1988	108
1989	23
1990	23
1991	50
1992	73
1993	22
1994	41
1995	65
1996	32
1997	271
1998	26
1999	97
2000	26
2001	47
2002	28
2003	104
2004	41
2005	27
2006	29
2007	48
2008	25
2009	162
2010	23
2011	63
2012	42
2013	82
2014	33
2015	23
2016	72
2017	25
2018	55
2019	22
2020	42
2021	38
2022	25
2023	39
2024	67
2025	2198
2026	34
2027	9542
2028	47
2029	48
2030	79
2031	228
2032	24
2033	22
2034	24
2035	26
2036	96
2037	61
2038	23
2039	35
2040	27
2041	21
2042	95
2043	27
2044	24
2045	360
2046	63
2047	138
2048	54
2049	46
2050	24
2051	25
2052	113
2053	289
2054	57
2055	28
2056	21
2057	29
2058	29
2059	24
2060	24
2061	53
2062	22
2063	645
2064	197
2065	36
2066	100
2067	24
2068	28
2069	23
2070	21
2071	24
2072	41
2073	21
2074	76
2075	48
2076	29
2077	24
2078	93
2079	36
2080	40
2081	31
2082	21
2083	29
2084	26
2085	51
2086	153
2087	392
2088	25
2089	81
2090	37
2091	51
2092	46
2093	28
2094	38
2095	21
2096	28
2097	23
2098	41
2099	38
2100	34
2101	89
2102	22
2103	21
2104	47
2105	72
2106	31
2107	23
2108	67
2109	134
2110	28
2111	102
2112	42
2113	94
2114	27
2115	36
2116	21
2117	64
2118	54
2119	67
2120	42
2121	80
2122	77
2123	27
2124	1093
2125	177
2126	58
2127	23
2128	684
2129	2143
2130	44
2131	22
2132	35
2133	103
2134	123
2135	21
2136	27
2137	59
2138	252
2139	37
2140	29
2141	21
2142	23
2143	179
2144	243
2145	22
2146	42
2147	38
2148	209
2149	105
2150	850
2151	27
2152	43
2153	25
2154	62
2155	29
2156	35
2157	21
2158	22
2159	52
2160	42
2161	66
2162	32
2163	363
2164	36
2165	30
2166	365
2167	50
2168	106
2169	55
2170	30
2171	33
2172	86
2173	72
2174	238
2175	37
2176	22
2177	58
2178	27
2179	30
2180	43
2181	51
2182	57
2183	41
2184	65
2185	98
2186	51
2187	477
2188	65
2189	28
2190	34
2191	349
2192	244
2193	32
2194	36
2195	92
2196	36
2197	66
2198	21
2199	337
2200	22
2201	103
2202	921
2203	25
2204	161
2205	32
2206	255
2207	23
2208	21
2209	120
2210	25
2211	31
2212	63
2213	506
2214	46
2215	34
2216	56
2217	38
2218	36
2219	30
2220	48
2221	95
2222	24
2223	37
2224	294
2225	44
2226	51
2227	25
2228	171
2229	264
2230	44
2231	27
2232	27
2233	64
2234	27
2235	210
2236	41
2237	86
2238	434
2239	25
2240	93
2241	25
2242	23
2243	43
2244	69
2245	87
2246	26
2247	246
2248	60
2249	51
2250	37
2251	22
2252	24
2253	35
2254	39
2255	22
2256	30
2257	26
2258	54
2259	46
2260	31
2261	22
2262	253
2263	29
2264	58
2265	68
2266	31
2267	45
2268	33
2269	25
2270	53
2271	37
2272	48
2273	83
2274	80
2275	24
2276	52
2277	201
2278	49
2279	21
2280	68
2281	201
2282	71
2283	96
2284	33
2285	30
2286	3128
2287	490
2288	36
2289	24
2290	26
2291	21
2292	265
2293	21
2294	141
2295	31
2296	120
2297	40
2298	114
2299	85
2300	54
2301	21
2302	36
2303	38
2304	25
2305	25
2306	30
2307	625
2308	55
2309	40
2310	33
2311	150
2312	22
2313	25
2314	41
2315	56
2316	34
2317	23
2318	46
2319	21
2320	268
2321	30
2322	50
2323	30
2324	25
2325	158
2326	470
2327	32
2328	41
2329	45
2330	27
2331	961
2332	41
2333	27
2334	37
2335	27
2336	22
2337	26
2338	32
2339	34
2340	33
2341	22
2342	54
2343	87
2344	561
2345	152
2346	234
2347	30
2348	23
2349	24
2350	67
2351	98
2352	21
2353	36
2354	137
2355	27
2356	113
2357	32
2358	408
2359	45
2360	25
2361	68
2362	39
2363	74
2364	22
2365	22
2366	90
2367	63
2368	181
2369	39
2370	32
2371	47
2372	28
2373	26
2374	67
2375	122
2376	42
2377	245
2378	50
2379	33
2380	49
2381	28
2382	55
2383	127
2384	184
2385	24
2386	409
2387	45
2388	24
2389	40
2390	44
2391	29
2392	23
2393	28
2394	43
2395	98
2396	29
2397	64
2398	39
2399	30
2400	25
2401	699
2402	59
2403	425
2404	28
2405	24
2406	24
2407	54
2408	46
2409	80
2410	24
2411	56
2412	100
2413	30
2414	535
2415	39
2416	77
2417	53
2418	24
2419	40
2420	46
2421	21
2422	21
2423	123
2424	23
2425	30
2426	42
2427	34
2428	86
2429	35
2430	26
2431	21
2432	130
2433	60
2434	49
2435	37
2436	21
2437	23
2438	240
2439	24
2440	82
2441	34
2442	44
2443	66
2444	46
2445	47
2446	146
2447	27
2448	28
2449	23
2450	301
2451	189
2452	21
2453	29
2454	1215
2455	53
2456	26
2457	44
2458	36
2459	405
2460	97
2461	83
2462	24
2463	218
2464	24
2465	70
2466	24
2467	8754
2468	711
2469	1163
2470	22
2471	29
2472	80
2473	101
2474	101
2475	29
2476	175
2477	101
2478	224
2479	42
2480	31
2481	22
2482	23
2483	64
2484	54
2485	24
2486	47
2487	45
2488	35
2489	22
2490	24
2491	45
2492	22
2493	56
2494	27
2495	31
2496	89
2497	83
2498	92
2499	53
2500	27
2501	76
2502	32
2503	2823
2504	100
2505	21
2506	128
2507	40
2508	26
2509	39
2510	36
2511	38
2512	122
2513	109
2514	27
2515	22
2516	34
2517	150
2518	36
2519	26
2520	22
2521	25
2522	157
2523	42
2524	102
2525	35
2526	41
2527	1007
2528	69
2529	113
2530	62
2531	1238
2532	53
2533	759
2534	33
2535	88
2536	57
2537	28
2538	23
2539	46
2540	41
2541	35
2542	41
2543	69
2544	67
2545	21
2546	23
2547	75
2548	533
2549	26
2550	21
2551	86
2552	40
2553	34
2554	764
2555	60
2556	33
2557	43
2558	106
2559	21
2560	45
2561	49
2562	160
2563	46
2564	39
2565	60
2566	51
2567	115
2568	36
2569	1852
2570	62
2571	107
2572	100
2573	21
2574	28
2575	49
2576	67
2577	33
2578	25
2579	38
2580	37
2581	42
2582	36
2583	91
2584	37
2585	34
2586	28
2587	52
2588	58
2589	55
2590	64
2591	285
2592	31
2593	27
2594	23
2595	101
2596	33
2597	28
2598	63
2599	46
2600	40
2601	27
2602	1097
2603	97
2604	43
2605	28
2606	203
2607	37
2608	43
2609	23
2610	41
2611	428
2612	28
2613	35
2614	52
2615	48
2616	43
2617	27
2618	23
2619	55
2620	41
2621	32
2622	40
2623	22
2624	26
2625	31
2626	25
2627	63
2628	53
2629	35493
2630	39
2631	32
2632	39
2633	51
2634	38
2635	40
2636	27
2637	54
2638	23
2639	75
2640	28
2641	26
2642	136
2643	41
2644	37
2645	22
2646	58
2647	32
2648	31
2649	33
2650	28
2651	139
2652	54
2653	32
2654	43
2655	388
2656	24
2657	22
2658	62
2659	152
2660	29
2661	38
2662	4247
2663	28
2664	172
2665	923
2666	58
2667	40
2668	24
2669	228
2670	45
2671	26
2672	25
2673	22
2674	29
2675	29
2676	37
2677	24
2678	40
2679	134
2680	21
2681	61
2682	23
2683	69
2684	39
2685	25
2686	60
2687	23
2688	21
2689	22
2690	21
2691	32
2692	790
2693	62
2694	134
2695	24
2696	32
2697	26
2698	343
2699	68
2700	31
2701	35
2702	111
2703	61
2704	28
2705	28
2706	48
2707	199
2708	22
2709	46
2710	65
2711	211
2712	45
2713	450
2714	151
2715	39
2716	157
2717	67
2718	22
2719	31
2720	28
2721	30
2722	25
2723	29
2724	31
2725	408
2726	22
2727	30
2728	32
2729	37
2730	55
2731	25
2732	30
2733	53
2734	62
2735	39
2736	22
2737	122
2738	39
2739	617
2740	32
2741	39
2742	32
2743	39
2744	34
2745	24
2746	33
2747	24
2748	26
2749	21
2750	89
2751	27
2752	22
2753	68
2754	251
2755	26
2756	59
2757	30
2758	26
2759	579
2760	50
2761	58
2762	110
2763	22
2764	37
2765	31
2766	68
2767	138
2768	33
2769	308
2770	46
2771	190
2772	346
2773	35
2774	26
2775	25
2776	76
2777	135
2778	26
2779	25
2780	24
2781	91
2782	240
2783	26
2784	135
2785	49
2786	26
2787	48
2788	23
2789	43
2790	171
2791	27
2792	345
2793	175
2794	23
2795	34
2796	40
2797	59
2798	449
2799	303
2800	21
2801	38
2802	31
2803	314
2804	36
2805	315
2806	62
2807	40
2808	23
2809	41
2810	25
2811	21
2812	63
2813	887
2814	22
2815	33
2816	27
2817	4871
2818	50
2819	42
2820	90
2821	2213
2822	121
2823	26
2824	261
2825	43
2826	75
2827	23
2828	49
2829	49
2830	110
2831	37
2832	32
2833	24
2834	45
2835	41
2836	68
2837	21
2838	44
2839	25
2840	156
2841	85
2842	26
2843	26
2844	36
2845	79
2846	38
2847	397
2848	60
2849	21
2850	78
2851	21
2852	384
2853	38
2854	249
2855	37
2856	22
2857	37
2858	79
2859	163
2860	170
2861	33
2862	71
2863	51
2864	39
2865	26
2866	50
2867	60
2868	26
2869	60
2870	26
2871	53
2872	33
2873	38
2874	124
2875	23
2876	27
2877	28
2878	125
2879	43
2880	27
2881	22
2882	40
2883	462
2884	30
2885	52
2886	345
2887	21
2888	428
2889	33
2890	91
2891	43
2892	64
2893	22
2894	38
2895	29
2896	29
2897	108
2898	79
2899	26
2900	43
2901	21
2902	98
2903	30
2904	71
2905	24
2906	36
2907	141
2908	73
2909	46
2910	22
2911	24
2912	25
2913	145
2914	27
2915	54
2916	25
2917	367
2918	33
2919	22
2920	37
2921	23
2922	57
2923	30
2924	44
2925	35
2926	27
2927	31
2928	61
2929	56
2930	59
2931	37
2932	23
2933	62
2934	30
2935	30
2936	37
2937	59
2938	37
2939	21
2940	53
2941	35
2942	22
2943	64
2944	64
2945	65
2946	21
2947	23
2948	327
2949	23
2950	42
2951	32
2952	88
2953	33
2954	24
2955	64
2956	22
2957	39
2958	35
2959	21
2960	171
2961	414
2962	31
2963	132
2964	95
2965	272
2966	25
2967	589
2968	58
2969	30
2970	66
2971	76
2972	61
2973	35
2974	34
2975	37
2976	89
2977	69
2978	29
2979	24
2980	36
2981	51
2982	34
2983	102
2984	25
2985	73
2986	29
2987	23
2988	21
2989	89
2990	25
2991	37
